,index,x_cord,y_cord,del_time
7773,7773,30,32,0.4611015319824219
7774,7774,26,31,0.4611015319824219
7775,7775,27,27,0.4611015319824219
7776,7776,27,24,0.4611015319824219
7777,7777,31,23,0.4611015319824219
7778,7778,31,24,0.4611015319824219
7779,7779,30,23,0.4611015319824219
7780,7780,26,25,0.4611015319824219
7781,7781,26,25,0.4611015319824219
7782,7782,26,26,0.4611015319824219
7783,7783,26,26,0.4611015319824219
7784,7784,26,24,0.4611015319824219
7785,7785,30,23,0.4611015319824219
7786,7786,31,23,0.4611015319824219
7787,7787,32,23,0.4611015319824219
7788,7788,33,23,0.4611015319824219
7789,7789,29,23,0.4611015319824219
7790,7790,30,24,0.4611015319824219
7791,7791,26,25,0.4611015319824219
7792,7792,26,26,0.4611015319824219
7793,7793,25,28,0.4611015319824219
7794,7794,25,30,0.4611015319824219
7795,7795,25,31,0.4611015319824219
7796,7796,25,30,0.4611015319824219
7797,7797,24,30,0.4611015319824219
7798,7798,24,31,0.4611015319824219
7799,7799,24,30,0.4611015319824219
7800,7800,24,30,0.4611015319824219
7801,7801,24,28,0.4611015319824219
7802,7802,25,26,0.4611015319824219
7803,7803,25,25,0.4611015319824219
7804,7804,24,26,0.4611015319824219
7805,7805,24,24,0.4611015319824219
7806,7806,24,25,0.4611015319824219
7807,7807,25,26,0.4611015319824219
7808,7808,24,25,0.4611015319824219
7809,7809,24,25,0.4611015319824219
7810,7810,24,25,0.4611015319824219
7811,7811,24,25,0.4611015319824219
7812,7812,24,25,0.4611015319824219
7813,7813,24,26,0.4611015319824219
7814,7814,24,26,0.4611015319824219
7815,7815,24,26,0.4611015319824219
7816,7816,24,27,0.4611015319824219
7817,7817,24,28,0.4611015319824219
7818,7818,20,28,0.4611015319824219
7819,7819,19,28,0.4611015319824219
7820,7820,24,30,0.4611015319824219
7821,7821,24,31,0.4611015319824219
7822,7822,24,28,0.4611015319824219
7823,7823,24,27,0.4611015319824219
7824,7824,24,27,0.4611015319824219
7825,7825,23,27,0.4611015319824219
7826,7826,23,29,0.4611015319824219
7827,7827,24,27,0.4611015319824219
7828,7828,24,27,0.4611015319824219
7829,7829,23,27,0.4611015319824219
7830,7830,23,29,0.4611015319824219
7831,7831,23,26,0.4611015319824219
7832,7832,23,27,0.4611015319824219
7833,7833,23,27,0.4611015319824219
7834,7834,23,27,0.4611015319824219
7835,7835,23,27,0.4611015319824219
7836,7836,23,27,0.4611015319824219
7837,7837,23,27,0.4611015319824219
7838,7838,23,27,0.4611015319824219
7839,7839,24,25,0.4611015319824219
7840,7840,24,26,0.4611015319824219
7841,7841,24,26,0.4611015319824219
7842,7842,24,25,0.4611015319824219
7843,7843,28,25,0.4611015319824219
7844,7844,28,25,0.4611015319824219
7845,7845,28,26,0.4611015319824219
7846,7846,28,25,0.4611015319824219
7847,7847,29,26,0.4611015319824219
7848,7848,29,25,0.4611015319824219
7849,7849,29,25,0.4611015319824219
7850,7850,30,25,0.4611015319824219
7851,7851,28,25,0.4611015319824219
7852,7852,27,26,0.4611015319824219
7853,7853,24,26,0.4611015319824219
7854,7854,24,27,0.4611015319824219
7855,7855,23,27,0.4611015319824219
7856,7856,23,28,0.4611015319824219
7857,7857,23,31,0.4611015319824219
7858,7858,25,32,0.4611015319824219
7859,7859,26,33,0.4611015319824219
7860,7860,27,34,0.4611015319824219
7861,7861,27,34,0.4611015319824219
7862,7862,30,35,0.4611015319824219
7863,7863,27,33,0.4611015319824219
7864,7864,27,32,0.4611015319824219
7865,7865,25,31,0.4611015319824219
7866,7866,19,29,0.4611015319824219
7867,7867,23,29,0.4611015319824219
7868,7868,24,26,0.4611015319824219
7869,7869,27,26,0.4611015319824219
7870,7870,29,24,0.4611015319824219
7871,7871,32,24,0.4611015319824219
7872,7872,32,23,0.4611015319824219
7873,7873,32,24,0.4611015319824219
7874,7874,32,23,0.4611015319824219
7875,7875,32,24,0.4611015319824219
7876,7876,31,23,0.4611015319824219
7877,7877,29,23,0.4611015319824219
7878,7878,28,25,0.4611015319824219
7879,7879,23,27,0.4611015319824219
7880,7880,23,26,0.4611015319824219
7881,7881,19,30,0.4611015319824219
7882,7882,25,32,0.4611015319824219
7883,7883,27,33,0.4611015319824219
7884,7884,27,33,0.4611015319824219
7885,7885,29,34,0.4611015319824219
7886,7886,27,34,0.4611015319824219
7887,7887,29,34,0.4611015319824219
7888,7888,27,33,0.4611015319824219
7889,7889,27,32,0.4611015319824219
7890,7890,24,32,0.4611015319824219
7891,7891,23,28,0.4611015319824219
7892,7892,23,26,0.4611015319824219
7893,7893,28,26,0.4611015319824219
7894,7894,29,24,0.4611015319824219
7895,7895,29,25,0.4611015319824219
7896,7896,32,23,0.4611015319824219
7897,7897,29,23,0.4611015319824219
7898,7898,30,24,0.4611015319824219
7899,7899,32,24,0.4611015319824219
7900,7900,28,24,0.4611015319824219
7901,7901,31,25,0.4611015319824219
7902,7902,27,25,0.4611015319824219
7903,7903,24,25,0.4611015319824219
7904,7904,23,27,0.4611015319824219
7905,7905,23,30,0.4611015319824219
7906,7906,23,32,0.4611015319824219
7907,7907,23,32,0.4611015319824219
7908,7908,23,30,0.4611015319824219
7909,7909,23,29,0.4611015319824219
7910,7910,23,32,0.4611015319824219
7911,7911,23,31,0.4611015319824219
7912,7912,23,30,0.4611015319824219
7913,7913,23,32,0.4611015319824219
7914,7914,23,28,0.4611015319824219
7915,7915,23,30,0.4611015319824219
7916,7916,23,27,0.4611015319824219
7917,7917,23,26,0.4611015319824219
7918,7918,24,26,0.4611015319824219
7919,7919,24,24,0.4611015319824219
7920,7920,27,25,0.4611015319824219
7921,7921,28,25,0.4611015319824219
7922,7922,28,25,0.4611015319824219
7923,7923,24,25,0.4611015319824219
7924,7924,27,25,0.4611015319824219
7925,7925,24,27,0.4611015319824219
7926,7926,24,27,0.4611015319824219
7927,7927,23,26,0.4611015319824219
7928,7928,23,27,0.4611015319824219
7929,7929,23,28,0.4611015319824219
7930,7930,23,29,0.4611015319824219
7931,7931,24,32,0.4611015319824219
7932,7932,23,30,0.4611015319824219
7933,7933,23,30,0.4611015319824219
7934,7934,24,32,0.4611015319824219
7935,7935,23,31,0.4611015319824219
7936,7936,23,32,0.4611015319824219
7937,7937,20,30,0.4611015319824219
7938,7938,23,32,0.4611015319824219
7939,7939,23,26,0.4611015319824219
7940,7940,23,26,0.4611015319824219
7941,7941,24,25,0.4611015319824219
7942,7942,30,24,0.4611015319824219
7943,7943,28,24,0.4611015319824219
7944,7944,29,24,0.4611015319824219
7945,7945,32,23,0.4611015319824219
7946,7946,31,23,0.4611015319824219
7947,7947,29,24,0.4611015319824219
7948,7948,30,24,0.4611015319824219
7949,7949,28,24,0.4611015319824219
7950,7950,28,25,0.4611015319824219
7951,7951,23,26,0.4611015319824219
7952,7952,23,27,0.4611015319824219
7953,7953,23,29,0.4611015319824219
7954,7954,23,31,0.4611015319824219
7955,7955,24,32,0.4611015319824219
7956,7956,27,32,0.4611015319824219
7957,7957,27,32,0.4611015319824219
7958,7958,27,32,0.4611015319824219
7959,7959,30,33,0.4611015319824219
7960,7960,27,33,0.4611015319824219
7961,7961,26,32,0.4611015319824219
7962,7962,25,32,0.4611015319824219
7963,7963,20,29,0.4611015319824219
7964,7964,23,28,0.4611015319824219
7965,7965,24,25,0.4611015319824219
7966,7966,27,25,0.4611015319824219
7967,7967,28,25,0.4611015319824219
7968,7968,28,24,0.4611015319824219
7969,7969,29,24,0.4611015319824219
7970,7970,28,24,0.4611015319824219
7971,7971,28,26,0.4611015319824219
7972,7972,24,26,0.4611015319824219
7973,7973,23,26,0.4611015319824219
7974,7974,23,27,0.4611015319824219
7975,7975,23,29,0.4611015319824219
7976,7976,20,29,0.4611015319824219
7977,7977,23,30,0.4611015319824219
7978,7978,23,29,0.4611015319824219
7979,7979,23,26,0.4611015319824219
7980,7980,24,27,0.4611015319824219
7981,7981,24,26,0.4611015319824219
7982,7982,24,26,0.4611015319824219
7983,7983,24,26,0.4611015319824219
7984,7984,23,28,0.4611015319824219
7985,7985,23,31,0.4611015319824219
7986,7986,23,31,0.4611015319824219
7987,7987,23,32,0.4611015319824219
7988,7988,23,32,0.4611015319824219
7989,7989,23,29,0.4611015319824219
7990,7990,23,29,0.4611015319824219
7991,7991,23,26,0.4611015319824219
7992,7992,23,27,0.4611015319824219
7993,7993,23,26,0.4611015319824219
7994,7994,23,26,0.4611015319824219
7995,7995,23,27,0.4611015319824219
7996,7996,24,25,0.4611015319824219
7997,7997,24,25,0.4611015319824219
7998,7998,24,25,0.4611015319824219
7999,7999,24,25,0.4611015319824219
8000,8000,23,26,0.4611015319824219
8001,8001,23,27,0.4611015319824219
8002,8002,23,29,0.4611015319824219
8003,8003,23,28,0.4611015319824219
8004,8004,23,28,0.4611015319824219
8005,8005,23,28,0.4611015319824219
8006,8006,23,30,0.4611015319824219
8007,8007,23,28,0.4611015319824219
8008,8008,23,28,0.4611015319824219
8009,8009,23,30,0.4611015319824219
8010,8010,23,31,0.4611015319824219
8011,8011,23,30,0.4611015319824219
8012,8012,23,28,0.4611015319824219
8013,8013,23,28,0.4611015319824219
8014,8014,23,28,0.4611015319824219
8015,8015,23,26,0.4611015319824219
8016,8016,24,25,0.4611015319824219
8017,8017,24,25,0.4611015319824219
8018,8018,24,24,0.4611015319824219
8019,8019,27,24,0.4611015319824219
8020,8020,24,26,0.4611015319824219
8021,8021,24,25,0.4611015319824219
8022,8022,23,26,0.4611015319824219
8023,8023,23,26,0.4611015319824219
8024,8024,23,29,0.4611015319824219
8025,8025,23,28,0.4611015319824219
8026,8026,23,28,0.4611015319824219
8027,8027,23,28,0.4611015319824219
8028,8028,23,32,0.4611015319824219
8029,8029,20,30,0.4611015319824219
8030,8030,23,30,0.4611015319824219
8031,8031,23,29,0.4611015319824219
8032,8032,20,31,0.4611015319824219
8033,8033,23,32,0.4611015319824219
8034,8034,23,27,0.4611015319824219
8035,8035,23,28,0.4611015319824219
8036,8036,23,27,0.4611015319824219
8037,8037,24,25,0.4611015319824219
8038,8038,24,25,0.4611015319824219
8039,8039,24,25,0.4611015319824219
8040,8040,24,26,0.4611015319824219
8041,8041,24,26,0.4611015319824219
8042,8042,24,26,0.4611015319824219
8043,8043,24,26,0.4611015319824219
8044,8044,24,26,0.4611015319824219
8045,8045,23,28,0.4611015319824219
8046,8046,24,27,0.4611015319824219
8047,8047,24,27,0.4611015319824219
8048,8048,23,28,0.4611015319824219
8049,8049,19,28,0.4611015319824219
8050,8050,23,28,0.4611015319824219
8051,8051,23,31,0.4611015319824219
8052,8052,24,27,0.4611015319824219
8053,8053,23,27,0.4611015319824219
8054,8054,23,28,0.4611015319824219
8055,8055,23,26,0.4611015319824219
8056,8056,23,26,0.4611015319824219
8057,8057,23,28,0.4611015319824219
8058,8058,23,30,0.4611015319824219
8059,8059,23,29,0.4611015319824219
8060,8060,23,29,0.4611015319824219
8061,8061,23,28,0.4611015319824219
8062,8062,23,28,0.4611015319824219
8063,8063,24,26,0.4611015319824219
8064,8064,23,28,0.4611015319824219
8065,8065,24,26,0.4611015319824219
8066,8066,24,25,0.4611015319824219
8067,8067,24,25,0.4611015319824219
8068,8068,24,25,0.4611015319824219
8069,8069,24,26,0.4611015319824219
8070,8070,24,25,0.4611015319824219
8071,8071,24,26,0.4611015319824219
8072,8072,23,27,0.4611015319824219
8073,8073,24,27,0.4611015319824219
8074,8074,23,28,0.4611015319824219
8075,8075,19,29,0.4611015319824219
8076,8076,20,29,0.4611015319824219
8077,8077,24,29,0.4611015319824219
8078,8078,23,30,0.4611015319824219
8079,8079,24,29,0.4611015319824219
8080,8080,23,28,0.4611015319824219
8081,8081,23,29,0.4611015319824219
8082,8082,23,27,0.4611015319824219
8083,8083,23,30,0.4611015319824219
8084,8084,23,28,0.4611015319824219
8085,8085,23,25,0.4611015319824219
8086,8086,24,26,0.4611015319824219
8087,8087,24,24,0.4611015319824219
8088,8088,25,24,0.4611015319824219
8089,8089,28,24,0.4611015319824219
8090,8090,27,24,0.4611015319824219
8091,8091,28,24,0.4611015319824219
8092,8092,28,24,0.4611015319824219
8093,8093,28,24,0.4611015319824219
8094,8094,24,25,0.4611015319824219
8095,8095,24,25,0.4611015319824219
8096,8096,24,25,0.4611015319824219
8097,8097,24,29,0.4611015319824219
8098,8098,24,27,0.4611015319824219
8099,8099,24,26,0.4611015319824219
8100,8100,24,29,0.4611015319824219
8101,8101,24,28,0.4611015319824219
8102,8102,24,30,0.4611015319824219
8103,8103,25,30,0.4611015319824219
8104,8104,20,28,0.4611015319824219
8105,8105,23,29,0.4611015319824219
8106,8106,23,27,0.4611015319824219
8107,8107,24,26,0.4611015319824219
8108,8108,24,26,0.4611015319824219
8109,8109,24,26,0.4611015319824219
8110,8110,25,25,0.4611015319824219
8111,8111,24,25,0.4611015319824219
8112,8112,24,24,0.4611015319824219
8113,8113,25,24,0.4611015319824219
8114,8114,27,25,0.4611015319824219
8115,8115,25,24,0.4611015319824219
8116,8116,28,24,0.4611015319824219
8117,8117,24,24,0.4611015319824219
8118,8118,28,25,0.4611015319824219
8119,8119,25,25,0.4611015319824219
8120,8120,25,24,0.4611015319824219
8121,8121,24,24,0.4611015319824219
8122,8122,25,24,0.4611015319824219
8123,8123,24,24,0.4611015319824219
8124,8124,25,25,0.4611015319824219
8125,8125,25,26,0.4611015319824219
8126,8126,25,26,0.4611015319824219
8127,8127,25,26,0.4611015319824219
8128,8128,25,26,0.4611015319824219
8129,8129,24,26,0.4611015319824219
8130,8130,25,28,0.4611015319824219
8131,8131,24,27,0.4611015319824219
8132,8132,24,27,0.4611015319824219
8133,8133,24,27,0.4611015319824219
8134,8134,24,27,0.4611015319824219
8135,8135,24,25,0.4611015319824219
8136,8136,24,25,0.4611015319824219
8137,8137,24,25,0.4611015319824219
8138,8138,24,24,0.4611015319824219
8139,8139,29,23,0.4611015319824219
8140,8140,29,24,0.4611015319824219
8141,8141,29,23,0.4611015319824219
8142,8142,29,24,0.4611015319824219
8143,8143,32,23,0.4611015319824219
8144,8144,29,24,0.4611015319824219
8145,8145,29,24,0.4611015319824219
8146,8146,28,24,0.4611015319824219
8147,8147,24,24,0.4611015319824219
8148,8148,25,25,0.4611015319824219
8149,8149,25,26,0.4611015319824219
8150,8150,25,25,0.4611015319824219
8151,8151,26,28,0.4611015319824219
8152,8152,20,27,0.4611015319824219
8153,8153,21,27,0.4611015319824219
8154,8154,21,28,0.4611015319824219
8155,8155,21,27,0.4611015319824219
8156,8156,25,26,0.4611015319824219
8157,8157,25,25,0.4611015319824219
8158,8158,24,25,0.4611015319824219
8159,8159,24,25,0.4611015319824219
8160,8160,30,24,0.4611015319824219
8161,8161,29,23,0.4611015319824219
8162,8162,28,23,0.4611015319824219
8163,8163,29,23,0.4611015319824219
8164,8164,32,23,0.4611015319824219
8165,8165,29,23,0.4611015319824219
8166,8166,29,23,0.4611015319824219
8167,8167,29,23,0.4611015319824219
8168,8168,29,24,0.4611015319824219
8169,8169,28,24,0.4611015319824219
8170,8170,24,23,0.4611015319824219
8171,8171,25,24,0.4611015319824219
8172,8172,26,24,0.4611015319824219
8173,8173,25,25,0.4611015319824219
8174,8174,25,27,0.4611015319824219
8175,8175,24,26,0.4611015319824219
8176,8176,25,25,0.4611015319824219
8177,8177,24,26,0.4611015319824219
8178,8178,25,25,0.4611015319824219
8179,8179,25,25,0.4611015319824219
8180,8180,25,26,0.4611015319824219
8181,8181,25,24,0.4611015319824219
8182,8182,25,24,0.4611015319824219
8183,8183,24,26,0.4611015319824219
8184,8184,24,24,0.4611015319824219
8185,8185,24,24,0.4611015319824219
8186,8186,26,26,0.4611015319824219
8187,8187,25,24,0.4611015319824219
8188,8188,26,24,0.4611015319824219
8189,8189,28,24,0.4611015319824219
8190,8190,28,24,0.4611015319824219
8191,8191,28,23,0.4611015319824219
8192,8192,29,24,0.4611015319824219
8193,8193,29,24,0.4611015319824219
8194,8194,30,24,0.4611015319824219
8195,8195,30,23,0.4611015319824219
8196,8196,29,23,0.4611015319824219
8197,8197,29,24,0.4611015319824219
8198,8198,29,23,0.4611015319824219
8199,8199,25,24,0.4611015319824219
8200,8200,25,24,0.4611015319824219
8201,8201,25,26,0.4611015319824219
8202,8202,24,25,0.4611015319824219
8203,8203,25,27,0.4611015319824219
8204,8204,25,26,0.4611015319824219
8205,8205,25,25,0.4611015319824219
8206,8206,26,26,0.4611015319824219
8207,8207,26,25,0.4611015319824219
8208,8208,24,25,0.4611015319824219
8209,8209,24,24,0.4611015319824219
8210,8210,25,24,0.4611015319824219
8211,8211,29,24,0.4611015319824219
8212,8212,30,23,0.4611015319824219
8213,8213,31,23,0.4611015319824219
8214,8214,30,23,0.4611015319824219
8215,8215,31,22,0.4611015319824219
8216,8216,32,23,0.4611015319824219
8217,8217,30,23,0.4611015319824219
8218,8218,29,23,0.4611015319824219
8219,8219,28,24,0.4611015319824219
8220,8220,28,24,0.4611015319824219
8221,8221,24,24,0.4611015319824219
8222,8222,24,24,0.4611015319824219
8223,8223,25,25,0.4611015319824219
8224,8224,25,27,0.4611015319824219
8225,8225,26,26,0.4611015319824219
8226,8226,25,26,0.4611015319824219
8227,8227,25,27,0.4611015319824219
8228,8228,26,26,0.4611015319824219
8229,8229,25,26,0.4611015319824219
8230,8230,26,24,0.4611015319824219
8231,8231,26,24,0.4611015319824219
8232,8232,29,24,0.4611015319824219
8233,8233,30,24,0.4611015319824219
8234,8234,29,24,0.4611015319824219
8235,8235,28,23,0.4611015319824219
8236,8236,29,25,0.4611015319824219
8237,8237,30,24,0.4611015319824219
8238,8238,29,23,0.4611015319824219
8239,8239,30,23,0.4611015319824219
8240,8240,31,24,0.4611015319824219
8241,8241,29,23,0.4611015319824219
8242,8242,26,24,0.4611015319824219
8243,8243,24,24,0.4611015319824219
8244,8244,25,26,0.4611015319824219
8245,8245,25,25,0.4611015319824219
8246,8246,24,26,0.4611015319824219
8247,8247,24,26,0.4611015319824219
8248,8248,20,27,0.4611015319824219
8249,8249,23,28,0.4611015319824219
8250,8250,25,29,0.4611015319824219
8251,8251,26,28,0.4611015319824219
8252,8252,27,29,0.4611015319824219
8253,8253,28,28,0.4611015319824219
8254,8254,28,33,0.4611015319824219
8255,8255,31,33,0.4611015319824219
8256,8256,27,31,0.4611015319824219
8257,8257,26,33,0.4611015319824219
8258,8258,27,34,0.4611015319824219
8259,8259,28,32,0.4611015319824219
8260,8260,27,32,0.4611015319824219
8261,8261,26,31,0.4611015319824219
8262,8262,31,32,0.4611015319824219
8263,8263,27,25,0.4611015319824219
8264,8264,32,23,0.4611015319824219
8265,8265,32,22,0.4611015319824219
8266,8266,35,18,0.4611015319824219
8267,8267,36,18,0.4611015319824219
8268,8268,35,18,0.4611015319824219
8269,8269,36,19,0.4611015319824219
8270,8270,36,20,0.4611015319824219
8271,8271,29,23,0.4611015319824219
8272,8272,29,31,0.4611015319824219
8273,8273,36,38,0.4611015319824219
8274,8274,36,35,0.4611015319824219
8275,8275,38,35,0.4611015319824219
8276,8276,40,37,0.4611015319824219
8277,8277,37,40,0.4611015319824219
8278,8278,42,43,0.4611015319824219
8279,8279,40,37,0.4611015319824219
8280,8280,37,38,0.4611015319824219
8281,8281,38,38,0.4611015319824219
8282,8282,40,36,0.4611015319824219
8283,8283,53,31,0.4611015319824219
8284,8284,43,25,0.4611015319824219
8285,8285,41,20,0.4611015319824219
8286,8286,39,17,0.4611015319824219
8287,8287,39,17,0.4611015319824219
8288,8288,40,17,0.4611015319824219
8289,8289,44,25,0.4611015319824219
8290,8290,42,36,0.4611015319824219
8291,8291,37,39,0.4611015319824219
8292,8292,37,40,0.4611015319824219
8293,8293,32,40,0.4611015319824219
8294,8294,32,40,0.4611015319824219
8295,8295,32,40,0.4611015319824219
8296,8296,35,39,0.4611015319824219
8297,8297,37,37,0.4611015319824219
8298,8298,42,40,0.4611015319824219
8299,8299,40,18,0.4611015319824219
8300,8300,39,13,0.4611015319824219
8301,8301,39,13,0.4611015319824219
8302,8302,37,17,0.4611015319824219
8303,8303,35,17,0.4611015319824219
8304,8304,36,17,0.4611015319824219
8305,8305,33,17,0.4611015319824219
8306,8306,35,17,0.4611015319824219
8307,8307,36,17,0.4611015319824219
8308,8308,36,17,0.4611015319824219
8309,8309,38,17,0.4611015319824219
8310,8310,41,23,0.4611015319824219
8311,8311,44,33,0.4611015319824219
8312,8312,42,36,0.4611015319824219
8313,8313,41,39,0.4611015319824219
8314,8314,38,38,0.4611015319824219
8315,8315,38,39,0.4611015319824219
8316,8316,37,38,0.4611015319824219
8317,8317,39,39,0.4611015319824219
8318,8318,40,39,0.4611015319824219
8319,8319,38,39,0.4611015319824219
8320,8320,39,38,0.4611015319824219
8321,8321,41,36,0.4611015319824219
8322,8322,41,36,0.4611015319824219
8323,8323,43,35,0.4611015319824219
8324,8324,45,32,0.4611015319824219
8325,8325,47,30,0.4611015319824219
8326,8326,43,26,0.4611015319824219
8327,8327,40,18,0.4611015319824219
8328,8328,40,18,0.4611015319824219
8329,8329,40,17,0.4611015319824219
8330,8330,39,14,0.4611015319824219
8331,8331,39,13,0.4611015319824219
8332,8332,37,17,0.4611015319824219
8333,8333,38,17,0.4611015319824219
8334,8334,37,17,0.4611015319824219
8335,8335,39,17,0.4611015319824219
8336,8336,39,17,0.4611015319824219
8337,8337,41,17,0.4611015319824219
8338,8338,45,21,0.4611015319824219
8339,8339,44,33,0.4611015319824219
8340,8340,42,37,0.4611015319824219
8341,8341,41,37,0.4611015319824219
8342,8342,41,38,0.4611015319824219
8343,8343,39,37,0.4611015319824219
8344,8344,37,39,0.4611015319824219
8345,8345,41,39,0.4611015319824219
8346,8346,39,39,0.4611015319824219
8347,8347,41,38,0.4611015319824219
8348,8348,42,39,0.4611015319824219
8349,8349,43,34,0.4611015319824219
8350,8350,49,30,0.4611015319824219
8351,8351,44,22,0.4611015319824219
8352,8352,41,20,0.4611015319824219
8353,8353,40,17,0.4611015319824219
8354,8354,40,17,0.4611015319824219
8355,8355,40,17,0.4611015319824219
8356,8356,39,17,0.4611015319824219
8357,8357,40,17,0.4611015319824219
8358,8358,40,17,0.4611015319824219
8359,8359,39,17,0.4611015319824219
8360,8360,40,17,0.4611015319824219
8361,8361,41,22,0.4611015319824219
8362,8362,46,29,0.4611015319824219
8363,8363,46,33,0.4611015319824219
8364,8364,43,38,0.4611015319824219
8365,8365,41,39,0.4611015319824219
8366,8366,40,37,0.4611015319824219
8367,8367,42,39,0.4611015319824219
8368,8368,39,39,0.4611015319824219
8369,8369,41,37,0.4611015319824219
8370,8370,42,35,0.4611015319824219
8371,8371,42,34,0.4611015319824219
8372,8372,44,33,0.4611015319824219
8373,8373,46,32,0.4611015319824219
8374,8374,45,29,0.4611015319824219
8375,8375,45,25,0.4611015319824219
8376,8376,41,19,0.4611015319824219
8377,8377,41,17,0.4611015319824219
8378,8378,41,20,0.4611015319824219
8379,8379,40,17,0.4611015319824219
8380,8380,40,18,0.4611015319824219
8381,8381,41,21,0.4611015319824219
8382,8382,41,21,0.4611015319824219
8383,8383,45,21,0.4611015319824219
8384,8384,44,21,0.4611015319824219
8385,8385,44,24,0.4611015319824219
8386,8386,45,26,0.4611015319824219
8387,8387,46,28,0.4611015319824219
8388,8388,50,30,0.4611015319824219
8389,8389,46,33,0.4611015319824219
8390,8390,43,33,0.4611015319824219
8391,8391,45,33,0.4611015319824219
8392,8392,43,36,0.4611015319824219
8393,8393,42,36,0.4611015319824219
8394,8394,42,36,0.4611015319824219
8395,8395,42,35,0.4611015319824219
8396,8396,42,34,0.4611015319824219
8397,8397,44,35,0.4611015319824219
8398,8398,46,30,0.4611015319824219
8399,8399,48,29,0.4611015319824219
8400,8400,46,21,0.4611015319824219
8401,8401,44,20,0.4611015319824219
8402,8402,41,17,0.4611015319824219
8403,8403,41,17,0.4611015319824219
8404,8404,40,17,0.4611015319824219
8405,8405,39,17,0.4611015319824219
8406,8406,40,17,0.4611015319824219
8407,8407,40,17,0.4611015319824219
8408,8408,41,22,0.4611015319824219
8409,8409,44,24,0.4611015319824219
8410,8410,46,28,0.4611015319824219
8411,8411,46,28,0.4611015319824219
8412,8412,44,34,0.4611015319824219
8413,8413,42,34,0.4611015319824219
8414,8414,42,35,0.4611015319824219
8415,8415,40,38,0.4611015319824219
8416,8416,40,38,0.4611015319824219
8417,8417,37,37,0.4611015319824219
8418,8418,40,39,0.4611015319824219
8419,8419,40,39,0.4611015319824219
8420,8420,42,37,0.4611015319824219
8421,8421,45,32,0.4611015319824219
8422,8422,41,26,0.4611015319824219
8423,8423,41,21,0.4611015319824219
8424,8424,41,18,0.4611015319824219
8425,8425,40,17,0.4611015319824219
8426,8426,40,17,0.4611015319824219
8427,8427,39,17,0.4611015319824219
8428,8428,40,17,0.4611015319824219
8429,8429,40,17,0.4611015319824219
8430,8430,40,17,0.4611015319824219
8431,8431,40,17,0.4611015319824219
8432,8432,44,18,0.4611015319824219
8433,8433,45,24,0.4611015319824219
8434,8434,46,28,0.4611015319824219
8435,8435,46,32,0.4611015319824219
8436,8436,46,35,0.4611015319824219
8437,8437,44,33,0.4611015319824219
8438,8438,45,33,0.4611015319824219
8439,8439,45,30,0.4611015319824219
8440,8440,46,33,0.4611015319824219
8441,8441,45,33,0.4611015319824219
8442,8442,43,33,0.4611015319824219
8443,8443,43,35,0.4611015319824219
8444,8444,44,34,0.4611015319824219
8445,8445,42,34,0.4611015319824219
8446,8446,43,34,0.4611015319824219
8447,8447,44,34,0.4611015319824219
8448,8448,50,27,0.4611015319824219
8449,8449,44,27,0.4611015319824219
8450,8450,41,24,0.4611015319824219
8451,8451,41,18,0.4611015319824219
8452,8452,41,18,0.4611015319824219
8453,8453,40,18,0.4611015319824219
8454,8454,40,17,0.4611015319824219
8455,8455,40,17,0.4611015319824219
8456,8456,39,17,0.4611015319824219
8457,8457,40,17,0.4611015319824219
8458,8458,40,17,0.4611015319824219
8459,8459,40,21,0.4611015319824219
8460,8460,41,21,0.4611015319824219
8461,8461,45,29,0.4611015319824219
8462,8462,48,30,0.4611015319824219
8463,8463,45,31,0.4611015319824219
8464,8464,43,33,0.4611015319824219
8465,8465,44,36,0.4611015319824219
8466,8466,43,34,0.4611015319824219
8467,8467,42,37,0.4611015319824219
8468,8468,42,35,0.4611015319824219
8469,8469,42,35,0.4611015319824219
8470,8470,44,35,0.4611015319824219
8471,8471,46,31,0.4611015319824219
8472,8472,54,25,0.4611015319824219
8473,8473,45,23,0.4611015319824219
8474,8474,40,17,0.4611015319824219
8475,8475,40,17,0.4611015319824219
8476,8476,39,17,0.4611015319824219
8477,8477,40,17,0.4611015319824219
8478,8478,39,17,0.4611015319824219
8479,8479,40,18,0.4611015319824219
8480,8480,40,17,0.4611015319824219
8481,8481,41,18,0.4611015319824219
8482,8482,45,22,0.4611015319824219
8483,8483,49,30,0.4611015319824219
8484,8484,43,33,0.4611015319824219
8485,8485,44,32,0.4611015319824219
8486,8486,41,35,0.4611015319824219
8487,8487,43,35,0.4611015319824219
8488,8488,43,35,0.4611015319824219
8489,8489,45,34,0.4611015319824219
8490,8490,45,29,0.4611015319824219
8491,8491,46,28,0.4611015319824219
8492,8492,46,28,0.4611015319824219
8493,8493,46,26,0.4611015319824219
8494,8494,46,24,0.4611015319824219
8495,8495,46,26,0.4611015319824219
8496,8496,46,25,0.4611015319824219
8497,8497,46,26,0.4611015319824219
8498,8498,45,28,0.4611015319824219
8499,8499,46,24,0.4611015319824219
8500,8500,44,20,0.4611015319824219
8501,8501,44,22,0.4611015319824219
8502,8502,46,20,0.4611015319824219
8503,8503,44,19,0.4611015319824219
8504,8504,44,22,0.4611015319824219
8505,8505,45,24,0.4611015319824219
8506,8506,42,19,0.4611015319824219
8507,8507,44,17,0.4611015319824219
